,GEOID,GEO.display-label,tot_educ,educ_0,educ_1,educ_2,educ_3,educ_4,educ_5,educ_6,educ_7,educ_8,educ_9,educ_10,educ_11,educ_12,educ_13,educ_13.5,educ_14,educ_14.5,educ_15,educ_16,educ_18,educ_20,educ_23,reduc_0,reduc_1,reduc_2,reduc_3,reduc_4,reduc_5,reduc_6,reduc_7,reduc_8,reduc_9,reduc_10,reduc_11,reduc_12,reduc_13,reduc_13.5,reduc_14,reduc_14.5,reduc_15,reduc_16,reduc_18,reduc_20,reduc_23,NTACode
1665,36081043200,"Census Tract 432, Queens County, New York",877,16,0,0,0,0,0,0,0,0,0,1,10,16,17,14,291,13,230,34,125,110,0,0.018244013683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00114025085519,0.0114025085519,0.018244013683,0.0193842645382,0.0159635119726,0.33181299886,0.0148232611174,0.262257696693,0.0387685290764,0.142531356899,0.125427594071,0.0,QN08
1666,36081043400,"Census Tract 434, Queens County, New York",1034,0,0,0,0,0,18,0,0,5,55,2,23,16,0,42,258,204,120,114,106,71,0,0.0,0.0,0.0,0.0,0.0,0.0174081237911,0.0,0.0,0.00483558994197,0.0531914893617,0.00193423597679,0.0222437137331,0.0154738878143,0.0,0.0406189555126,0.249516441006,0.197292069632,0.116054158607,0.110251450677,0.10251450677,0.068665377176,0.0,QN01
1667,36081043701,"Census Tract 437.01, Queens County, New York",2548,37,0,0,0,6,8,5,13,118,5,120,98,87,59,54,766,127,327,225,340,113,40,0.0145211930926,0.0,0.0,0.0,0.00235478806907,0.00313971742543,0.00196232339089,0.00510204081633,0.0463108320251,0.00196232339089,0.0470957613815,0.0384615384615,0.0341444270016,0.0231554160126,0.0211930926217,0.300627943485,0.0498430141287,0.128335949765,0.0883045525903,0.133437990581,0.0443485086342,0.0156985871272,QN25
1668,36081043702,"Census Tract 437.02, Queens County, New York",4329,103,0,0,0,0,0,58,107,207,31,205,133,175,29,81,1034,144,518,601,683,220,0,0.023793023793,0.0,0.0,0.0,0.0,0.0,0.013398013398,0.024717024717,0.047817047817,0.00716100716101,0.047355047355,0.030723030723,0.040425040425,0.00669900669901,0.018711018711,0.238854238854,0.033264033264,0.119658119658,0.138831138831,0.157773157773,0.0508200508201,0.0,QN25
1669,36081043900,"Census Tract 439, Queens County, New York",2578,59,0,0,44,20,20,24,23,297,11,126,31,31,92,56,1002,68,266,193,194,21,0,0.0228859581071,0.0,0.0,0.0170674941815,0.0077579519007,0.0077579519007,0.00930954228084,0.0089216446858,0.115205585725,0.00426687354538,0.0488750969744,0.0120248254461,0.0120248254461,0.0356865787432,0.021722265322,0.388673390225,0.0263770364624,0.103180760279,0.0748642358417,0.0752521334368,0.00814584949573,0.0,QN25
1670,36081044000,"Census Tract 440, Queens County, New York",2538,102,0,0,0,0,0,54,9,97,5,70,21,11,87,123,877,102,356,153,344,124,3,0.0401891252955,0.0,0.0,0.0,0.0,0.0,0.0212765957447,0.00354609929078,0.038219070134,0.00197005516154,0.0275807722616,0.00827423167849,0.0043341213554,0.0342789598109,0.048463356974,0.345547675335,0.0401891252955,0.140267927502,0.0602836879433,0.135539795114,0.0488573680063,0.00118203309693,QN01
1671,36081044301,"Census Tract 443.01, Queens County, New York",2281,159,0,0,8,42,36,0,0,164,26,136,41,144,0,57,619,81,262,141,314,51,0,0.0697062691802,0.0,0.0,0.00350723366944,0.0184129767646,0.0157825515125,0.0,0.0,0.0718982902236,0.0113985094257,0.0596229723805,0.0179745725559,0.06313020605,0.0,0.0249890398948,0.271372205173,0.0355107409031,0.114861902674,0.0618149934239,0.137658921526,0.0223586146427,0.0,QN25
1672,36081044302,"Census Tract 443.02, Queens County, New York",3383,283,0,0,0,0,0,26,30,187,34,190,155,52,98,166,959,89,392,204,374,133,11,0.0836535619273,0.0,0.0,0.0,0.0,0.0,0.0076854862548,0.00886786875554,0.0552763819095,0.0100502512563,0.0561631687851,0.0458173219036,0.0153709725096,0.0289683712681,0.0490688737807,0.283476204552,0.0263080106414,0.115873485072,0.0603015075377,0.110552763819,0.0393142181496,0.00325155187703,QN25
1673,36081044400,"Census Tract 444, Queens County, New York",1806,93,0,0,0,0,51,0,49,96,0,50,122,78,95,64,609,20,227,39,76,126,11,0.0514950166113,0.0,0.0,0.0,0.0,0.0282392026578,0.0,0.0271317829457,0.0531561461794,0.0,0.0276854928018,0.0675526024363,0.0431893687708,0.0526024363234,0.0354374307863,0.337209302326,0.0110741971207,0.12569213732,0.0215946843854,0.0420819490587,0.0697674418605,0.00609080841639,QN61
1674,36081044601,"Census Tract 446.01, Queens County, New York",2409,85,0,0,0,21,33,72,0,153,7,55,10,63,90,126,562,185,239,224,316,168,0,0.0352843503528,0.0,0.0,0.0,0.00871731008717,0.013698630137,0.0298879202989,0.0,0.0635118306351,0.00290577002906,0.0228310502283,0.00415110004151,0.0261519302615,0.0373599003736,0.052303860523,0.233291822333,0.076795350768,0.0992112909921,0.0929846409298,0.131174761312,0.0697384806974,0.0,QN61
1675,36081044602,"Census Tract 446.02, Queens County, New York",2995,116,0,0,0,8,73,23,79,216,22,48,37,47,67,158,864,126,214,166,511,216,4,0.0387312186978,0.0,0.0,0.0,0.00267111853088,0.0243739565943,0.00767946577629,0.0263772954925,0.0721202003339,0.00734557595993,0.0160267111853,0.0123539232053,0.0156928213689,0.0223706176962,0.052754590985,0.288480801336,0.0420701168614,0.0714524207012,0.0554257095159,0.17061769616,0.0721202003339,0.00133555926544,QN61
1676,36081044800,"Census Tract 448, Queens County, New York",1817,34,0,0,0,0,0,27,0,150,34,46,59,61,31,63,437,51,129,64,313,293,25,0.0187121629059,0.0,0.0,0.0,0.0,0.0,0.0148596587782,0.0,0.0825536598789,0.0187121629059,0.0253164556962,0.032471106219,0.0335718216841,0.0170610897083,0.0346725371491,0.240506329114,0.0280682443588,0.0709961474959,0.0352228948817,0.172261970281,0.16125481563,0.0137589433132,QN35
1677,36081045000,"Census Tract 450, Queens County, New York",1356,28,0,0,12,17,0,14,35,49,0,22,23,0,5,56,363,28,129,135,309,131,0,0.0206489675516,0.0,0.0,0.00884955752212,0.0125368731563,0.0,0.0103244837758,0.0258112094395,0.0361356932153,0.0,0.0162241887906,0.0169616519174,0.0,0.00368731563422,0.0412979351032,0.267699115044,0.0206489675516,0.0951327433628,0.0995575221239,0.227876106195,0.0966076696165,0.0,QN35
1678,36081045200,"Census Tract 452, Queens County, New York",795,29,0,0,0,0,0,3,0,17,4,86,18,53,12,0,279,20,114,39,97,24,0,0.0364779874214,0.0,0.0,0.0,0.0,0.0,0.00377358490566,0.0,0.0213836477987,0.00503144654088,0.108176100629,0.022641509434,0.0666666666667,0.0150943396226,0.0,0.350943396226,0.0251572327044,0.143396226415,0.0490566037736,0.122012578616,0.0301886792453,0.0,QN35
1679,36081045400,"Census Tract 454, Queens County, New York",2871,89,0,0,0,0,0,0,1,11,11,67,39,77,60,38,499,71,150,296,896,488,78,0.0309996516893,0.0,0.0,0.0,0.0,0.0,0.0,0.000348310693138,0.00383141762452,0.00383141762452,0.0233368164403,0.0135841170324,0.0268199233716,0.0208986415883,0.0132358063393,0.173807035876,0.0247300592128,0.0522466039707,0.103099965169,0.312086381052,0.169975618251,0.0271682340648,QN35
1680,36081045500,"Census Tract 455, Queens County, New York",8665,366,0,0,0,10,0,0,0,72,65,270,80,449,239,296,2787,384,1370,872,860,502,43,0.0422388920946,0.0,0.0,0.0,0.00115406809002,0.0,0.0,0.0,0.00830929024812,0.00750144258511,0.0311598384305,0.00923254472014,0.0518176572418,0.0275822273514,0.0341604154645,0.321638776688,0.0443162146567,0.158107328332,0.10063473745,0.0992498557415,0.0579342181189,0.00496249278707,QN25
1681,36081045600,"Census Tract 456, Queens County, New York",985,41,0,4,0,0,0,21,0,9,0,9,3,34,0,9,162,12,105,117,316,130,13,0.0416243654822,0.0,0.00406091370558,0.0,0.0,0.0,0.0213197969543,0.0,0.00913705583756,0.0,0.00913705583756,0.00304568527919,0.0345177664975,0.0,0.00913705583756,0.164467005076,0.0121827411168,0.106598984772,0.118781725888,0.320812182741,0.131979695431,0.0131979695431,QN35
1682,36081045700,"Census Tract 457, Queens County, New York",2469,101,11,0,0,0,0,8,0,37,26,39,0,81,33,64,607,26,208,162,757,278,31,0.0409072498987,0.00445524503848,0.0,0.0,0.0,0.0,0.0032401782098,0.0,0.0149858242203,0.0105305791819,0.0157958687728,0.0,0.0328068043742,0.0133657351154,0.0259214256784,0.245848521669,0.0105305791819,0.0842446334548,0.0656136087485,0.306601863102,0.112596192791,0.012555690563,QN29
1683,36081045800,"Census Tract 458, Queens County, New York",1449,37,0,0,0,0,0,0,0,0,3,38,34,69,6,18,197,76,55,75,412,409,20,0.0255348516218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00207039337474,0.0262249827467,0.0234644582471,0.047619047619,0.00414078674948,0.0124223602484,0.135955831608,0.0524499654934,0.0379572118703,0.0517598343685,0.284334023464,0.28226363009,0.0138026224983,QN06
1684,36081045900,"Census Tract 459, Queens County, New York",2985,278,2,0,0,84,55,10,43,214,47,87,78,330,122,107,502,4,270,187,341,180,44,0.0931323283082,0.000670016750419,0.0,0.0,0.0281407035176,0.0184254606365,0.00335008375209,0.014405360134,0.0716917922948,0.0157453936348,0.0291457286432,0.0261306532663,0.110552763819,0.0408710217755,0.0358458961474,0.168174204355,0.00134003350084,0.0904522613065,0.0626465661642,0.114237855946,0.0603015075377,0.0147403685092,QN29
1685,36081046000,"Census Tract 460, Queens County, New York",4076,176,0,0,0,0,88,29,102,150,34,209,97,86,70,129,1320,117,272,240,574,348,35,0.0431795878312,0.0,0.0,0.0,0.0,0.0215897939156,0.00711481844946,0.0250245338567,0.0368007850834,0.00834151128557,0.0512757605496,0.0237978410206,0.0210991167812,0.0171736997056,0.0316486751717,0.323846908734,0.0287046123651,0.0667320902846,0.0588812561335,0.140824337586,0.0853778213935,0.0085868498528,QN61
1686,36081046100,"Census Tract 461, Queens County, New York",2162,99,0,0,0,1,0,0,119,186,47,90,77,30,84,75,539,112,145,191,315,36,16,0.0457909343201,0.0,0.0,0.0,0.000462534690102,0.0,0.0,0.0550416281221,0.0860314523589,0.0217391304348,0.0416281221092,0.0356151711378,0.0138760407031,0.0388529139685,0.0346901017576,0.249306197965,0.0518038852914,0.0670675300648,0.0883441258094,0.145698427382,0.0166512488437,0.00740055504163,QN29
1687,36081046200,"Census Tract 462, Queens County, New York",5161,242,80,0,0,0,73,60,78,242,106,196,209,237,67,191,1357,108,533,477,653,239,13,0.0468901375702,0.015500871924,0.0,0.0,0.0,0.0141445456307,0.011625653943,0.0151133501259,0.0468901375702,0.0205386552994,0.0379771362139,0.0404960279016,0.045921333075,0.0129819802364,0.0370083317187,0.262933540012,0.0209261770975,0.103274559194,0.0924239488471,0.12652586708,0.0463088548731,0.00251889168766,QN61
1688,36081046300,"Census Tract 463, Queens County, New York",2155,173,0,0,23,25,30,50,22,219,32,62,99,245,33,30,405,74,108,165,295,65,0,0.0802784222738,0.0,0.0,0.0106728538283,0.0116009280742,0.0139211136891,0.0232018561485,0.0102088167053,0.10162412993,0.014849187935,0.0287703016241,0.045939675174,0.113689095128,0.015313225058,0.0139211136891,0.187935034803,0.0343387470998,0.0501160092807,0.07656612529,0.136890951276,0.030162412993,0.0,QN29
1689,36081046400,"Census Tract 464, Queens County, New York",1050,26,0,0,0,0,0,0,0,0,0,0,19,0,0,24,199,15,47,91,288,310,31,0.0247619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0180952380952,0.0,0.0,0.0228571428571,0.189523809524,0.0142857142857,0.0447619047619,0.0866666666667,0.274285714286,0.295238095238,0.0295238095238,QN06
1690,36081046500,"Census Tract 465, Queens County, New York",2584,70,0,0,0,7,43,88,21,512,72,85,10,219,70,53,806,82,119,84,187,56,0,0.0270897832817,0.0,0.0,0.0,0.00270897832817,0.0166408668731,0.0340557275542,0.00812693498452,0.198142414861,0.0278637770898,0.0328947368421,0.00386996904025,0.0847523219814,0.0270897832817,0.0205108359133,0.311919504644,0.03173374613,0.0460526315789,0.0325077399381,0.0723684210526,0.0216718266254,0.0,QN29
1691,36081046600,"Census Tract 466, Queens County, New York",2420,22,0,0,0,0,9,33,33,66,38,47,16,45,20,102,312,45,194,206,627,580,25,0.00909090909091,0.0,0.0,0.0,0.0,0.00371900826446,0.0136363636364,0.0136363636364,0.0272727272727,0.0157024793388,0.0194214876033,0.00661157024793,0.0185950413223,0.00826446280992,0.0421487603306,0.128925619835,0.0185950413223,0.0801652892562,0.0851239669421,0.259090909091,0.239669421488,0.0103305785124,QN06
1692,36081046700,"Census Tract 467, Queens County, New York",4086,249,0,0,0,7,18,45,120,374,33,142,237,366,35,147,925,64,409,205,583,104,23,0.06093979442,0.0,0.0,0.0,0.0017131669114,0.00440528634361,0.011013215859,0.0293685756241,0.0915320606951,0.00807635829662,0.0347528144885,0.0580029368576,0.0895741556535,0.00856583455702,0.0359765051395,0.226382770436,0.0156632403328,0.100097895252,0.0501713166911,0.142682329907,0.0254527655409,0.00562897699462,QN29
1693,36081046800,"Census Tract 468, Queens County, New York",2481,104,0,0,10,10,0,73,55,59,8,109,141,144,8,58,773,34,141,250,424,80,0,0.0419185812173,0.0,0.0,0.00403063280935,0.00403063280935,0.0,0.0294236195083,0.0221684804514,0.0237807335752,0.00322450624748,0.0439338976219,0.0568319226119,0.0580411124547,0.00322450624748,0.0233776702942,0.311567916163,0.0137041515518,0.0568319226119,0.100765820234,0.170898831116,0.0322450624748,0.0,QN61
1694,36081046900,"Census Tract 469, Queens County, New York",5770,170,0,0,0,76,24,0,100,302,10,228,175,254,274,459,1543,364,369,378,820,186,38,0.0294627383016,0.0,0.0,0.0,0.0131715771231,0.00415944540728,0.0,0.0173310225303,0.0523396880416,0.00173310225303,0.0395147313692,0.0303292894281,0.044020797227,0.0474870017331,0.0795493934142,0.267417677643,0.0630849220104,0.0639514731369,0.0655112651646,0.142114384749,0.0322357019064,0.00658578856153,QN29
1695,36081047000,"Census Tract 470, Queens County, New York",2453,145,0,0,0,11,0,13,69,115,8,97,47,93,56,79,791,86,268,172,339,64,0,0.0591112922951,0.0,0.0,0.0,0.00448430493274,0.0,0.00529963310232,0.0281288218508,0.0468813697513,0.00326131267835,0.039543416225,0.0191602119853,0.0379127598859,0.0228291887485,0.0322054626987,0.322462291072,0.0350591112923,0.109253974725,0.0701182225846,0.138198124745,0.0260905014268,0.0,QN61
1696,36081047100,"Census Tract 471, Queens County, New York",2965,138,0,0,0,0,48,60,47,111,18,89,34,135,9,149,971,46,160,320,506,92,32,0.0465430016863,0.0,0.0,0.0,0.0,0.0161888701518,0.0202360876897,0.0158516020236,0.037436762226,0.00607082630691,0.0300168634064,0.0114671163575,0.0455311973019,0.00303541315346,0.0502529510961,0.327487352445,0.0155143338954,0.0539629005059,0.107925801012,0.17065767285,0.0310286677909,0.0107925801012,QN29
1697,36081047200,"Census Tract 472, Queens County, New York",2889,112,0,0,0,0,0,9,10,30,19,65,44,11,29,78,673,86,351,148,748,434,42,0.0387677397023,0.0,0.0,0.0,0.0,0.0,0.00311526479751,0.00346140533056,0.0103842159917,0.00657667012807,0.0224991346487,0.0152301834545,0.00380754586362,0.0100380754586,0.0269989615784,0.232952578747,0.0297680858429,0.121495327103,0.0512287988924,0.258913118726,0.150224991346,0.0145379023884,QN06
1698,36081047300,"Census Tract 473, Queens County, New York",2646,123,0,14,0,0,9,0,36,40,64,82,49,57,57,65,651,117,236,189,562,242,53,0.046485260771,0.0,0.00529100529101,0.0,0.0,0.00340136054422,0.0,0.0136054421769,0.0151171579743,0.0241874527589,0.0309901738473,0.0185185185185,0.0215419501134,0.0215419501134,0.0245653817082,0.246031746032,0.0442176870748,0.0891912320484,0.0714285714286,0.212396069539,0.0914588057445,0.0200302343159,QN29
1699,36081047500,"Census Tract 475, Queens County, New York",3430,71,0,0,0,18,0,20,55,44,17,55,54,80,27,156,841,99,535,265,915,153,25,0.0206997084548,0.0,0.0,0.0,0.00524781341108,0.0,0.00583090379009,0.0160349854227,0.0128279883382,0.00495626822157,0.0160349854227,0.0157434402332,0.0233236151603,0.00787172011662,0.0454810495627,0.245189504373,0.0288629737609,0.155976676385,0.0772594752187,0.266763848397,0.0446064139942,0.00728862973761,QN29
1700,36081047600,"Census Tract 476, Queens County, New York",1017,21,0,8,0,1,12,0,0,14,0,0,0,0,5,4,154,35,129,27,376,187,44,0.0206489675516,0.0,0.007866273353,0.0,0.000983284169125,0.0117994100295,0.0,0.0,0.0137659783677,0.0,0.0,0.0,0.0,0.00491642084562,0.0039331366765,0.151425762045,0.0344149459194,0.126843657817,0.0265486725664,0.369714847591,0.183874139626,0.0432645034415,QN06
1701,36081047800,"Census Tract 478, Queens County, New York",4028,63,0,0,0,0,16,0,13,0,0,178,23,2,130,263,816,208,592,178,890,614,42,0.0156405163853,0.0,0.0,0.0,0.0,0.00397219463754,0.0,0.003227408143,0.0,0.0,0.0441906653426,0.00571002979146,0.000496524329692,0.03227408143,0.0652929493545,0.202581926514,0.051638530288,0.146971201589,0.0441906653426,0.220953326713,0.152432969215,0.0104270109235,QN06
1702,36081047900,"Census Tract 479, Queens County, New York",4347,206,0,0,0,0,0,0,111,33,30,8,118,185,72,30,968,166,581,361,1076,349,53,0.0473890039107,0.0,0.0,0.0,0.0,0.0,0.0,0.0255348516218,0.00759144237405,0.00690131124914,0.00184034966644,0.0271451575799,0.0425580860363,0.0165631469979,0.00690131124914,0.222682309639,0.0381872555786,0.133655394525,0.083045778698,0.247527030136,0.0802852541983,0.0121923165401,QN50
1703,36081048000,"Census Tract 480, Queens County, New York",1986,90,0,0,0,9,28,81,7,132,0,70,68,100,60,58,463,40,212,136,205,203,24,0.0453172205438,0.0,0.0,0.0,0.00453172205438,0.0140986908359,0.0407854984894,0.00352467270896,0.0664652567976,0.0,0.0352467270896,0.0342396777442,0.0503524672709,0.0302114803625,0.0292044310171,0.233131923464,0.0201409869084,0.106747230614,0.0684793554884,0.103222557905,0.10221550856,0.012084592145,QN61
1704,36081048100,"Census Tract 481, Queens County, New York",4806,140,0,43,0,9,109,0,54,129,8,170,164,347,155,105,1184,179,438,216,1211,134,11,0.0291302538494,0.0,0.00894714939659,0.0,0.00187265917603,0.0226799833541,0.0,0.0112359550562,0.0268414481898,0.00166458593425,0.0353724511028,0.0341240116521,0.072201414898,0.0322513524761,0.021847690387,0.246358718269,0.0372451102788,0.0911360799001,0.0449438202247,0.251976695797,0.0278818143987,0.00228880565959,QN29
1705,36081048200,"Census Tract 482, Queens County, New York",1270,50,0,0,0,0,8,0,0,0,5,97,6,52,5,6,417,43,195,138,160,82,6,0.0393700787402,0.0,0.0,0.0,0.0,0.00629921259843,0.0,0.0,0.0,0.00393700787402,0.0763779527559,0.00472440944882,0.0409448818898,0.00393700787402,0.00472440944882,0.328346456693,0.0338582677165,0.153543307087,0.108661417323,0.125984251969,0.0645669291339,0.00472440944882,QN07
1706,36081048300,"Census Tract 483, Queens County, New York",2551,54,0,0,9,26,30,24,9,78,0,137,44,52,50,171,550,81,184,267,644,127,14,0.0211681693454,0.0,0.0,0.00352802822423,0.0101920815367,0.0117600940808,0.0094080752646,0.00352802822423,0.03057624461,0.0,0.0537044296354,0.0172481379851,0.0203841630733,0.0196001568013,0.0670325362603,0.215601724814,0.031752254018,0.0721285770286,0.104664837319,0.2524500196,0.0497843982752,0.00548804390435,QN50
1707,36081048400,"Census Tract 484, Queens County, New York",3210,70,9,29,0,43,13,12,89,71,32,20,40,104,27,121,868,156,379,217,765,145,0,0.0218068535826,0.00280373831776,0.00903426791277,0.0,0.0133956386293,0.00404984423676,0.00373831775701,0.0277258566978,0.0221183800623,0.00996884735202,0.00623052959502,0.01246105919,0.0323987538941,0.00841121495327,0.0376947040498,0.270404984424,0.0485981308411,0.118068535826,0.0676012461059,0.238317757009,0.0451713395639,0.0,QN07
1708,36081048500,"Census Tract 485, Queens County, New York",3936,175,0,0,0,0,0,43,0,305,12,112,80,73,36,104,792,95,290,521,875,368,55,0.0444613821138,0.0,0.0,0.0,0.0,0.0,0.010924796748,0.0,0.0774898373984,0.0030487804878,0.0284552845528,0.020325203252,0.0185467479675,0.00914634146341,0.0264227642276,0.201219512195,0.0241361788618,0.0736788617886,0.132367886179,0.222306910569,0.0934959349593,0.0139735772358,QN50
1709,36081048900,"Census Tract 489, Queens County, New York",1175,71,0,0,0,0,0,0,14,13,19,18,71,40,0,35,324,19,102,210,173,66,0,0.0604255319149,0.0,0.0,0.0,0.0,0.0,0.0,0.011914893617,0.0110638297872,0.016170212766,0.0153191489362,0.0604255319149,0.0340425531915,0.0,0.0297872340426,0.275744680851,0.016170212766,0.0868085106383,0.178723404255,0.147234042553,0.056170212766,0.0,QN50
1710,36081049200,"Census Tract 492, Queens County, New York",3337,77,0,0,16,0,0,0,7,11,35,92,41,58,46,129,1124,210,442,212,584,216,37,0.0230746179203,0.0,0.0,0.00479472580162,0.0,0.0,0.0,0.00209769253821,0.00329637398861,0.010488462691,0.0275696733593,0.0122864848666,0.0173808810309,0.0137848366797,0.0386574767755,0.336829487564,0.0629307761462,0.13245430027,0.0635301168714,0.175007491759,0.0647287983218,0.0110878034162,QN06
1711,36081049301,"Census Tract 493.01, Queens County, New York",1409,96,0,12,0,0,0,0,8,6,6,5,4,0,5,62,489,86,142,111,269,101,7,0.0681334279631,0.0,0.00851667849539,0.0,0.0,0.0,0.0,0.00567778566359,0.00425833924769,0.00425833924769,0.00354861603974,0.0028388928318,0.0,0.00354861603974,0.0440028388928,0.347054648687,0.0610361958836,0.100780695529,0.0787792760823,0.190915542938,0.0716820440028,0.00496806245564,QN30
1712,36081049302,"Census Tract 493.02, Queens County, New York",1566,35,0,8,0,32,11,15,14,29,0,57,10,46,30,14,662,55,154,108,214,61,11,0.022349936143,0.0,0.00510855683269,0.0,0.0204342273308,0.00702426564496,0.0095785440613,0.00893997445722,0.0185185185185,0.0,0.036398467433,0.00638569604087,0.029374201788,0.0191570881226,0.00893997445722,0.422733077905,0.0351213282248,0.0983397190294,0.0689655172414,0.136653895275,0.0389527458493,0.00702426564496,QN30
1713,36081049500,"Census Tract 495, Queens County, New York",1110,43,0,0,0,0,0,0,0,8,5,10,5,37,36,23,396,48,208,83,159,49,0,0.0387387387387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00720720720721,0.0045045045045,0.00900900900901,0.0045045045045,0.0333333333333,0.0324324324324,0.0207207207207,0.356756756757,0.0432432432432,0.187387387387,0.0747747747748,0.143243243243,0.0441441441441,0.0,QN30
1714,36081049600,"Census Tract 496, Queens County, New York",2222,70,0,0,7,22,0,24,23,24,10,8,28,9,52,100,653,58,436,210,310,150,28,0.031503150315,0.0,0.0,0.0031503150315,0.00990099009901,0.0,0.010801080108,0.0103510351035,0.010801080108,0.004500450045,0.003600360036,0.012601260126,0.0040504050405,0.023402340234,0.04500450045,0.293879387939,0.026102610261,0.196219621962,0.0945094509451,0.139513951395,0.0675067506751,0.012601260126,QN34
1715,36081049700,"Census Tract 497, Queens County, New York",2133,92,1,0,19,11,0,21,25,54,31,0,140,68,46,54,644,61,250,183,352,81,0,0.0431317393343,0.000468823253633,0.0,0.00890764181903,0.00515705578997,0.0,0.0098452883263,0.0117205813408,0.0253164556962,0.0145335208626,0.0,0.0656352555087,0.0318799812471,0.0215658696671,0.0253164556962,0.30192217534,0.0285982184716,0.117205813408,0.0857946554149,0.165025785279,0.0379746835443,0.0,QN30
1716,36081049900,"Census Tract 499, Queens County, New York",4042,244,0,0,0,29,38,19,64,132,59,106,204,180,7,129,923,261,186,388,724,340,9,0.0603661553686,0.0,0.0,0.0,0.00717466600693,0.00940128649184,0.00470064324592,0.0158337456705,0.0326571004453,0.01459673429,0.0262246412667,0.0504700643246,0.0445324096982,0.00173181593271,0.031914893617,0.228352300841,0.0645719940623,0.0460168233548,0.0959920831272,0.179119247897,0.0841167738743,0.00222662048491,QN29
1717,36081050000,"Census Tract 500, Queens County, New York",2713,69,0,26,0,0,0,43,17,36,8,36,96,0,112,227,908,68,542,201,230,74,20,0.0254330998894,0.0,0.00958348691485,0.0,0.0,0.0,0.0158496129746,0.00626612605971,0.0132694434206,0.00294876520457,0.0132694434206,0.0353851824548,0.0,0.041282712864,0.0836712126797,0.334684850719,0.0250645042388,0.19977884261,0.0740877257648,0.0847769996314,0.0272760781423,0.00737191301143,QN07
1718,36081050201,"Census Tract 502.01, Queens County, New York",931,27,0,0,0,0,0,0,10,8,0,25,9,7,16,34,351,15,53,66,181,117,12,0.0290010741139,0.0,0.0,0.0,0.0,0.0,0.0,0.0107411385607,0.00859291084855,0.0,0.0268528464017,0.00966702470462,0.00751879699248,0.0171858216971,0.0365198711063,0.37701396348,0.016111707841,0.0569280343716,0.0708915145005,0.194414607948,0.12567132116,0.0128893662728,QN07
1719,36081050202,"Census Tract 502.02, Queens County, New York",949,24,0,4,0,0,10,19,0,28,16,8,36,9,20,32,245,42,194,45,122,95,0,0.0252897787144,0.0,0.00421496311907,0.0,0.0,0.0105374077977,0.0200210748156,0.0,0.0295047418335,0.0168598524763,0.00842992623815,0.0379346680717,0.00948366701791,0.0210748155954,0.0337197049526,0.258166491043,0.0442571127503,0.204425711275,0.0474183350896,0.128556375132,0.100105374078,0.0,QN07
1720,36081050400,"Census Tract 504, Queens County, New York",1206,43,0,0,0,0,10,0,0,0,0,20,9,17,32,11,328,71,299,99,212,48,7,0.0356550580431,0.0,0.0,0.0,0.0,0.00829187396352,0.0,0.0,0.0,0.0,0.016583747927,0.00746268656716,0.014096185738,0.0265339966833,0.00912106135987,0.271973466003,0.058872305141,0.247927031509,0.0820895522388,0.175787728027,0.0398009950249,0.00580431177446,QN07
1721,36081050500,"Census Tract 505, Queens County, New York",1140,22,0,19,0,16,0,10,59,47,11,18,14,60,0,5,237,61,186,51,216,97,11,0.019298245614,0.0,0.0166666666667,0.0,0.0140350877193,0.0,0.00877192982456,0.0517543859649,0.0412280701754,0.00964912280702,0.0157894736842,0.0122807017544,0.0526315789474,0.0,0.00438596491228,0.207894736842,0.0535087719298,0.163157894737,0.0447368421053,0.189473684211,0.0850877192982,0.00964912280702,QN21
1722,36081050600,"Census Tract 506, Queens County, New York",1137,32,0,0,0,0,0,0,0,58,0,2,0,14,56,16,304,43,185,156,147,116,8,0.028144239226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0510114335972,0.0,0.00175901495163,0.0,0.0123131046614,0.0492524186456,0.014072119613,0.267370272647,0.03781882146,0.162708883026,0.137203166227,0.129287598945,0.102022867194,0.00703605980651,QN07
1723,36081050700,"Census Tract 507, Queens County, New York",2902,45,0,0,0,0,30,0,44,114,9,74,41,52,19,41,905,57,372,281,567,225,26,0.0155065472088,0.0,0.0,0.0,0.0,0.0103376981392,0.0,0.0151619572708,0.039283252929,0.00310130944176,0.0254996554101,0.0141281874569,0.0179186767746,0.0065472088215,0.0141281874569,0.311853893866,0.0196416264645,0.128187456926,0.0968297725706,0.195382494831,0.0775327360441,0.00895933838732,QN21
1724,36081050800,"Census Tract 508, Queens County, New York",1348,29,0,0,0,0,0,40,0,6,8,49,59,9,10,57,380,64,222,136,146,133,0,0.0215133531157,0.0,0.0,0.0,0.0,0.0,0.0296735905045,0.0,0.00445103857567,0.00593471810089,0.036350148368,0.0437685459941,0.0066765578635,0.00741839762611,0.0422848664688,0.281899109792,0.0474777448071,0.1646884273,0.100890207715,0.108308605341,0.0986646884273,0.0,QN07
